election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,validated_votes,votes_disq,candidateID,candidate_name,candidate_party,candidate_votes,candidate_share,candidate_rank,outcome
2002-10-10,General Election,Contested,NA-36,Tribal Area 1: Mohmand Agency,Islamabad and FATA,National,108081.0,24648.0,341.0,655HRPKoHF,Molana Ghulam M. Sadiq,Independents,16358.0,0.663664395,1.0,Win
2002-10-10,General Election,Contested,NA-36,Tribal Area 1: Mohmand Agency,Islamabad and FATA,National,108081.0,24648.0,341.0,g7yM9Fok9C,Azmat Khan,Independents,3922.0,0.159120415,2.0,Loss
2002-10-10,General Election,Contested,NA-36,Tribal Area 1: Mohmand Agency,Islamabad and FATA,National,108081.0,24648.0,341.0,C4o2QiWO9S,Hazrat Khan,Independents,1730.0,0.070188251,3.0,Loss
2002-10-10,General Election,Contested,NA-36,Tribal Area 1: Mohmand Agency,Islamabad and FATA,National,108081.0,24648.0,341.0,FvlYaPCkhx,Mehboob Sher,Independents,1208.0,0.049010062,4.0,Loss
2002-10-10,General Election,Contested,NA-36,Tribal Area 1: Mohmand Agency,Islamabad and FATA,National,108081.0,24648.0,341.0,Pl4WUqtVoo,Malik Badri Zama,Independents,959.0,0.038907822,5.0,Loss
2002-10-10,General Election,Contested,NA-36,Tribal Area 1: Mohmand Agency,Islamabad and FATA,National,108081.0,24648.0,341.0,TSWys4NYmO,Maj. (R) Rooman Khan,Independents,170.0,0.006897111,6.0,Loss
2002-10-10,General Election,Contested,NA-36,Tribal Area 1: Mohmand Agency,Islamabad and FATA,National,108081.0,24648.0,341.0,pEvBnx2IdF,Muallam Khan,Independents,76.0,0.003083414,7.0,Loss
2002-10-10,General Election,Contested,NA-36,Tribal Area 1: Mohmand Agency,Islamabad and FATA,National,108081.0,24648.0,341.0,1hfoz2twsS,Haji Nadir Khan,Independents,74.0,0.003002272,8.0,Loss
2002-10-10,General Election,Contested,NA-36,Tribal Area 1: Mohmand Agency,Islamabad and FATA,National,108081.0,24648.0,341.0,hpuCcH6veJ,Haji Manzoor Khan,Independents,64.0,0.00259656,9.0,Loss
2002-10-10,General Election,Contested,NA-36,Tribal Area 1: Mohmand Agency,Islamabad and FATA,National,108081.0,24648.0,341.0,w2Ick3HPuR,"Zahir Shah, Adv.",Independents,60.0,0.002434275,10.0,Loss
2002-10-10,General Election,Contested,NA-36,Tribal Area 1: Mohmand Agency,Islamabad and FATA,National,108081.0,24648.0,341.0,1sF1xZ2h7n,M. Azad Khan,Independents,27.0,0.001095424,11.0,Loss
2002-10-10,General Election,Contested,NA-37,Tribal Area 2: Upper Kurram And Parts Of Lower Khurram,Islamabad and FATA,National,138559.0,41321.0,711.0,g6fJHYwyZI,Dr. Syed Javed Hussain Mian,Independents,21053.0,0.509498802,1.0,Win
2002-10-10,General Election,Contested,NA-37,Tribal Area 2: Upper Kurram And Parts Of Lower Khurram,Islamabad and FATA,National,138559.0,41321.0,711.0,SD7iMzMeSx,Syed M. Jawad (Jawad Agha),Independents,8602.0,0.20817502,2.0,Loss
2002-10-10,General Election,Contested,NA-37,Tribal Area 2: Upper Kurram And Parts Of Lower Khurram,Islamabad and FATA,National,138559.0,41321.0,711.0,007K5UrKxd,Eid Nazar Ma,Independents,5858.0,0.141768108,3.0,Loss
2002-10-10,General Election,Contested,NA-37,Tribal Area 2: Upper Kurram And Parts Of Lower Khurram,Islamabad and FATA,National,138559.0,41321.0,711.0,BNKmmIlBlG,Syed Wali Syed Mian,Independents,5653.0,0.13680695,4.0,Loss
2002-10-10,General Election,Contested,NA-37,Tribal Area 2: Upper Kurram And Parts Of Lower Khurram,Islamabad and FATA,National,138559.0,41321.0,711.0,8CEpFj2jpt,Syed Muhammad,Independents,38.0,0.000919629,5.0,Loss
2002-10-10,General Election,Contested,NA-37,Tribal Area 2: Upper Kurram And Parts Of Lower Khurram,Islamabad and FATA,National,138559.0,41321.0,711.0,CgZNxgxfoT,M. Asgher,Independents,32.0,0.000774425,6.0,Loss
2002-10-10,General Election,Contested,NA-37,Tribal Area 2: Upper Kurram And Parts Of Lower Khurram,Islamabad and FATA,National,138559.0,41321.0,711.0,Xji8c77f2M,Dr. Syed Riaz Hussain,Independents,27.0,0.000653421,7.0,Loss
2002-10-10,General Election,Contested,NA-37,Tribal Area 2: Upper Kurram And Parts Of Lower Khurram,Islamabad and FATA,National,138559.0,41321.0,711.0,ky5Lxn0JEo,Alif Gul Jaji,Independents,22.0,0.000532417,8.0,Loss
2002-10-10,General Election,Contested,NA-37,Tribal Area 2: Upper Kurram And Parts Of Lower Khurram,Islamabad and FATA,National,138559.0,41321.0,711.0,ZLYolXL72j,Naveed Ahmad Khan,Independents,14.0,0.000338811,9.0,Loss
2002-10-10,General Election,Contested,NA-37,Tribal Area 2: Upper Kurram And Parts Of Lower Khurram,Islamabad and FATA,National,138559.0,41321.0,711.0,msiyfjq1QC,Mir Zaman Bangash,Independents,6.0,0.000145205,10.0,Loss
2002-10-10,General Election,Contested,NA-37,Tribal Area 2: Upper Kurram And Parts Of Lower Khurram,Islamabad and FATA,National,138559.0,41321.0,711.0,LlYAbJz8f6,Nasir Hussain,Independents,6.0,0.000145205,10.0,Loss
2002-10-10,General Election,Contested,NA-37,Tribal Area 2: Upper Kurram And Parts Of Lower Khurram,Islamabad and FATA,National,138559.0,41321.0,711.0,1P03BnugAV,Muslim Khan,Independents,5.0,0.000121004,11.0,Loss
2002-10-10,General Election,Contested,NA-37,Tribal Area 2: Upper Kurram And Parts Of Lower Khurram,Islamabad and FATA,National,138559.0,41321.0,711.0,aHPBn2itsN,Dr. Abdul Janan,Independents,3.0,7.26e-05,12.0,Loss
2002-10-10,General Election,Contested,NA-37,Tribal Area 2: Upper Kurram And Parts Of Lower Khurram,Islamabad and FATA,National,138559.0,41321.0,711.0,WCIwrcAMMH,Syed Altaf Hussain,Independents,2.0,4.84e-05,13.0,Loss
2002-10-10,General Election,Contested,NA-38,Tribal Area 3: Frontier Region Kurram And Parts Of Lower Kurram,Islamabad and FATA,National,95484.0,16046.0,304.0,k2HMP1KtnF,Munir Khan Orakzai,Independents,6619.0,0.412501558,1.0,Win
2002-10-10,General Election,Contested,NA-38,Tribal Area 3: Frontier Region Kurram And Parts Of Lower Kurram,Islamabad and FATA,National,95484.0,16046.0,304.0,JvxnEqdfQ5,Dr. Gul Manan,Independents,3427.0,0.213573476,2.0,Loss
2002-10-10,General Election,Contested,NA-38,Tribal Area 3: Frontier Region Kurram And Parts Of Lower Kurram,Islamabad and FATA,National,95484.0,16046.0,304.0,GANhrGJKEy,Salahuddin,Independents,2064.0,0.128630188,3.0,Loss
2002-10-10,General Election,Contested,NA-38,Tribal Area 3: Frontier Region Kurram And Parts Of Lower Kurram,Islamabad and FATA,National,95484.0,16046.0,304.0,322Bo7GL3L,Haji Fazli Maula Massozai,Independents,1797.0,0.111990527,4.0,Loss
2002-10-10,General Election,Contested,NA-38,Tribal Area 3: Frontier Region Kurram And Parts Of Lower Kurram,Islamabad and FATA,National,95484.0,16046.0,304.0,6P6x7rO2lD,Molana Ainuddin Shakir,Independents,1033.0,0.064377415,5.0,Loss
2002-10-10,General Election,Contested,NA-38,Tribal Area 3: Frontier Region Kurram And Parts Of Lower Kurram,Islamabad and FATA,National,95484.0,16046.0,304.0,pWlnOxzK6c,M. Yaqoob,Independents,749.0,0.0466783,6.0,Loss
2002-10-10,General Election,Contested,NA-38,Tribal Area 3: Frontier Region Kurram And Parts Of Lower Kurram,Islamabad and FATA,National,95484.0,16046.0,304.0,MmOGT5oeG2,Fakhar Zaman Khan,Independents,68.0,0.004237816,7.0,Loss
2002-10-10,General Election,Contested,NA-38,Tribal Area 3: Frontier Region Kurram And Parts Of Lower Kurram,Islamabad and FATA,National,95484.0,16046.0,304.0,OJE2uDNYbL,Engr. Rashid Ahmad Khan Chamkani,Independents,61.0,0.00380157,8.0,Loss
2002-10-10,General Election,Contested,NA-38,Tribal Area 3: Frontier Region Kurram And Parts Of Lower Kurram,Islamabad and FATA,National,95484.0,16046.0,304.0,HYeCc6al46,Haji Daulat Khan Chamkani,Independents,45.0,0.002804437,9.0,Loss
2002-10-10,General Election,Contested,NA-38,Tribal Area 3: Frontier Region Kurram And Parts Of Lower Kurram,Islamabad and FATA,National,95484.0,16046.0,304.0,6u8XLs9LAc,Zar Bat Khan,Independents,39.0,0.002430512,10.0,Loss
